"Object_type","Activity_type","facility","host","user.agent","created_timestamp","time_dif","uri","message","webError","user","user_name","type","severity","id","File_Size","seq_numbers"
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T15:42:09",7,NA,"normal.1366",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1366",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T15:42:20",11,NA,"normal.1367",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1367",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T15:43:16",56,NA,"normal.1368.seq98",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1368",9457339,98
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T15:43:22",6,NA,"normal.1369",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1369",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T15:45:23",121,NA,"normal.1370",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1370",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:09:36",576,NA,"normal.1371",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1371",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:14:47",311,NA,"normal.1372.seq93",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1372",4922373,93
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:15:08",21,NA,"normal.1373",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1373",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:18:21",193,NA,"normal.1374",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1374",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:18:45",24,NA,"normal.1375",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1375",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:19:13",28,NA,"normal.1376",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1376",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:19:13",0,NA,"normal.1377",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1377",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:20:01",48,NA,"normal.1378",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1378",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:22:25",144,NA,"normal.1379",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1379",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:38:01",936,NA,"normal.1380",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1380",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:38:07",6,NA,"normal.1381",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1381",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:38:11",4,NA,"normal.1382",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1382",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:38:29",18,NA,"normal.1383",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1383",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:49:24",655,NA,"normal.1384.seq99",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1384",10400681,99
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:49:45",21,NA,"normal.1385",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1385",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T16:52:47",182,NA,"normal.1386",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1386",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:02:54",174,NA,"normal.1387",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1387",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:09:35",401,NA,"normal.1388.seq94",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1388",6998594,94
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:13:48",253,NA,"normal.1389.seq94",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1389",5575958,94
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:14:39",51,NA,"normal.1390",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1390",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:16:21",102,NA,"normal.1391",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1391",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:17:22",61,NA,"normal.1392",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1392",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:17:48",26,NA,"normal.1393",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1393",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:19:52",124,NA,"normal.1394",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1394",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:23:10",198,NA,"normal.1395",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1395",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:23:13",3,NA,"normal.1396",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1396",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:23:33",20,NA,"normal.1397",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1397",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:26:12",159,NA,"normal.1398.seq100",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1398",9449299,100
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:26:43",31,NA,"normal.1399",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1399",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T17:29:07",144,NA,"normal.1400",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1400",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:03:51",231,NA,"normal.1401",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1401",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:04:08",17,NA,"normal.1402",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1402",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:04:31",23,NA,"normal.1403",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1403",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:11:46",435,NA,"normal.1404.seq101",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1404",9887820,101
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:13:49",123,NA,"normal.1405.seq101",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1405",10953279,101
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:13:54",5,NA,"normal.1406",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1406",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-13T18:27:28",814,NA,"normal.1407",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_1407",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:04:28",268,NA,"normal.1408",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_001",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:05:17",49,NA,"normal.1409",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_002",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:06:52",95,NA,"normal.1410",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_003",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:09:21",149,NA,"dont_care.1411.seq95",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_004",5952455,95
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:27:31",1090,NA,"anomalous.1412.seq95",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_005",7983802,95
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:27:35",4,NA,"anomalous.1413.seq95",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_006",8514359,95
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:44:45",1030,NA,"anomalous.1414.seq95",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_007",8150591,95
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:45:14",29,NA,"normal.1415",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_008",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:45:43",29,NA,"normal.1416",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_009",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:46:17",34,NA,"normal.1417",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_010",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:47:44",87,NA,"normal.1418",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_011",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:47:55",11,NA,"normal.1419",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_012",0,NA
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:48:25",30,NA,"normal.1420",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_013",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:52:22",237,NA,"anomalous.1421.seq102",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_014",13837894,102
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:54:09",107,NA,"dont_care.1422.seq102",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_015",10080269,102
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:56:13",124,NA,"normal.1423",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_016",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T09:58:49",156,NA,"normal.1424",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_017",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:04:59",299,NA,"normal.1425",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_018",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:07:45",166,NA,"normal.1426",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_019",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:10:26",161,NA,"dont_care.1427.seq96",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_020",6114480,96
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:12:37",131,NA,"dont_care.1428.seq96",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_021",5714285,96
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:19:05",388,NA,"anomalous.1429.seq96",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_022",7511253,96
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:27:59",534,NA,"anomalous.1430.seq96",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_023",7075314,96
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:28:57",58,NA,"normal.1431",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_024",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:28:59",2,NA,"normal.1432",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_025",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:29:21",22,NA,"normal.1433",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_026",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:32:20",179,NA,"normal.1434",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_027",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:33:15",55,NA,"normal.1435",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_028",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:33:30",15,NA,"normal.1436",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_029",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:33:35",5,NA,"normal.1437",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_030",0,NA
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:33:35",0,NA,"normal.1438",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_031",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:35:54",139,NA,"anomalous.1439.seq103",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_032",12825263,103
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:36:12",18,NA,"dont_care.1440.seq103",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_033",11418291,103
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T10:44:47",515,NA,"normal.1441",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_034",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T11:06:40",400,NA,"normal.1442",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_035",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T11:10:13",213,NA,"normal.1443",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_036",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T11:14:55",282,NA,"normal.1444",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_037",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-16T11:17:39",164,NA,"normal.1445",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_038",0,NA
